datetime,equity
2023-01-03 20:15:00,1000000.0
2023-01-03 20:30:00,1000000.0
2023-01-03 21:15:00,1000000.0
2023-01-03 22:30:00,1000000.0
2023-01-03 23:15:00,1000000.0
2023-01-03 23:30:00,1000000.0
2023-01-04 01:45:00,1000000.0
2023-01-04 02:45:00,1000000.0
2023-01-04 03:30:00,1000000.0
2023-01-04 04:00:00,1000000.0
2023-01-04 04:15:00,1000000.0
2023-01-04 06:30:00,1000000.0
2023-01-04 07:00:00,1000000.0
2023-01-04 07:15:00,1000000.0
2023-01-04 07:45:00,1000000.0
2023-01-04 08:15:00,1000000.0
2023-01-04 08:30:00,1000000.0
2023-01-04 09:00:00,1000000.0
2023-01-04 11:15:00,1000000.0
2023-01-04 11:45:00,1000000.0
2023-01-04 14:30:00,1000000.0
2023-01-04 14:45:00,1000000.0
2023-01-04 15:00:00,1000000.0
2023-01-04 16:00:00,1000052.4
2023-01-04 18:00:00,1000103.8
2023-01-04 19:45:00,1000032.6
2023-01-04 21:15:00,1000018.9
2023-01-04 22:00:00,1000014.4
2023-01-04 22:30:00,1000039.8
2023-01-04 23:15:00,1000055.8
2023-01-05 00:15:00,1000058.3
2023-01-05 01:00:00,1000024.5
2023-01-05 02:15:00,1000019.9
2023-01-05 03:00:00,1000027.7
2023-01-05 05:30:00,1000024.4
2023-01-05 05:45:00,1000023.4
2023-01-05 06:00:00,1000022.0
2023-01-05 06:30:00,999998.8
2023-01-05 06:45:00,999998.5
2023-01-05 08:00:00,999996.1
2023-01-05 08:30:00,999987.9
2023-01-05 09:15:00,999980.0
2023-01-05 09:45:00,999975.9
2023-01-05 17:00:00,999979.6
2023-01-05 18:00:00,999965.6
2023-01-05 19:15:00,1000011.3
2023-01-05 19:45:00,1000025.0
2023-01-05 20:45:00,1000026.1
2023-01-05 21:30:00,1000008.6
2023-01-05 22:00:00,1000014.5
2023-01-05 22:30:00,1000009.9
2023-01-06 01:00:00,1000042.0
2023-01-06 01:30:00,1000039.2
2023-01-06 02:15:00,999984.5
2023-01-06 03:30:00,1000019.1
2023-01-06 04:00:00,1000001.7
2023-01-06 05:00:00,999994.1
2023-01-06 05:30:00,999976.9
2023-01-06 11:00:00,999933.9
2023-01-06 12:15:00,999910.6
2023-01-06 12:45:00,999927.8
2023-01-06 16:00:00,1000125.112
2023-01-06 16:15:00,1000125.112
2023-01-06 17:00:00,1000180.912
2023-01-06 17:15:00,1000181.112
2023-01-06 17:30:00,1000186.3119999999
2023-01-06 17:45:00,1000185.3119999999
2023-01-06 18:15:00,1000144.012
2023-01-06 18:30:00,1000148.7119999999
2023-01-06 19:45:00,1000089.7119999999
2023-01-06 20:00:00,1000103.912
2023-01-06 20:30:00,1000143.412
2023-01-06 21:00:00,1000163.412
2023-01-06 22:30:00,1000148.3119999999
2023-01-06 23:45:00,1000129.612
2023-01-07 00:15:00,1000145.7119999999
2023-01-07 01:30:00,1000124.012
2023-01-07 03:00:00,1000155.8119999999
2023-01-07 05:00:00,1000177.512
2023-01-07 05:15:00,1000175.912
2023-01-07 08:15:00,1000176.012
2023-01-07 09:00:00,1000173.8119999999
2023-01-07 09:15:00,1000175.112
2023-01-07 09:45:00,1000170.012
2023-01-07 11:45:00,1000183.112
2023-01-07 12:15:00,1000192.7119999999
2023-01-07 12:30:00,1000191.7119999999
2023-01-07 14:00:00,1000193.2119999999
2023-01-07 15:00:00,1000167.612
2023-01-07 17:15:00,1000198.7119999999
2023-01-07 19:30:00,1000171.912
2023-01-07 20:30:00,1000182.412
2023-01-07 20:45:00,1000178.3119999999
2023-01-07 21:30:00,1000184.7119999999
2023-01-07 21:45:00,1000176.3119999999
2023-01-07 22:30:00,1000191.112
2023-01-07 22:45:00,1000189.912
2023-01-07 23:30:00,1000186.3119999999
2023-01-08 00:00:00,1000179.412
2023-01-08 00:45:00,1000211.112
2023-01-08 01:00:00,1000204.112
2023-01-08 02:30:00,1000214.8119999999
2023-01-08 03:30:00,1000208.3119999999
2023-01-08 04:15:00,1000195.3119999999
2023-01-08 04:30:00,1000196.512
2023-01-08 07:45:00,1000184.612
2023-01-08 08:30:00,1000194.3119999999
2023-01-08 10:00:00,1000186.112
2023-01-08 11:00:00,1000189.412
2023-01-08 11:30:00,1000194.412
2023-01-08 12:00:00,1000204.8119999999
2023-01-08 12:30:00,1000199.8119999999
2023-01-08 13:30:00,1000189.2119999999
2023-01-08 16:30:00,1000169.7119999999
2023-01-08 17:15:00,1000156.512
2023-01-08 19:45:00,1000170.112
2023-01-08 20:15:00,1000131.512
2023-01-08 21:15:00,1000107.912
2023-01-08 22:00:00,1000118.912
2023-01-08 22:15:00,1000120.3119999999
2023-01-09 00:00:00,999915.2119999999
2023-01-09 04:00:00,999680.7555
2023-01-09 04:30:00,999680.7555
2023-01-09 05:00:00,999680.7555
2023-01-09 06:00:00,999680.7555
2023-01-09 06:30:00,999680.7555
2023-01-09 07:00:00,999680.7555
2023-01-09 07:45:00,999680.7555
2023-01-09 08:45:00,999680.7555
2023-01-09 10:30:00,999680.7555
2023-01-09 11:00:00,999680.7555
2023-01-09 12:15:00,999680.7555
2023-01-09 14:00:00,999680.7555
2023-01-09 14:45:00,999680.7555
2023-01-09 15:00:00,999680.7555
2023-01-09 16:15:00,999680.7555
2023-01-09 16:30:00,999680.7555
2023-01-09 16:45:00,999680.7555
2023-01-09 18:45:00,999680.7555
2023-01-09 19:15:00,999680.7555
2023-01-09 19:30:00,999680.7555
2023-01-09 20:45:00,999731.8555
2023-01-09 21:15:00,999753.5555
2023-01-09 22:15:00,999745.4554999999
2023-01-10 03:00:00,999733.5555
2023-01-10 03:30:00,999740.2555
2023-01-10 04:00:00,999762.7555
2023-01-10 09:00:00,999801.6555
2023-01-10 09:30:00,999812.3975
2023-01-10 09:45:00,999812.3975
2023-01-10 12:30:00,999812.3975
2023-01-10 14:30:00,999812.3975
2023-01-10 14:45:00,999812.3975
2023-01-10 17:45:00,999812.3975
2023-01-10 19:45:00,999812.3975
2023-01-10 20:00:00,999812.3975
2023-01-10 20:15:00,999812.3975
2023-01-10 23:30:00,999812.3975
2023-01-10 23:45:00,999812.3975
2023-01-11 00:45:00,999812.3975
2023-01-11 02:30:00,999812.3975
2023-01-11 03:15:00,999812.3975
2023-01-11 05:15:00,999812.3975
2023-01-11 06:15:00,999812.3975
2023-01-11 07:00:00,999812.3975
2023-01-11 07:30:00,999812.3975
2023-01-11 07:45:00,999812.3975
2023-01-11 10:45:00,999812.3975
2023-01-11 11:15:00,999812.3975
2023-01-11 11:30:00,999812.3975
2023-01-11 12:30:00,999812.3975
2023-01-11 12:45:00,999812.3975
2023-01-11 13:45:00,999812.3975
2023-01-11 16:30:00,999812.3975
2023-01-11 17:30:00,999812.3975
2023-01-11 18:45:00,999812.3975
2023-01-11 19:00:00,999812.3975
2023-01-11 19:45:00,999812.3975
2023-01-11 21:00:00,999812.3975
2023-01-11 21:15:00,999812.3975
2023-01-11 22:00:00,999812.3975
2023-01-11 23:45:00,999812.3975
2023-01-12 00:00:00,999812.3975
2023-01-12 00:15:00,999812.3975
2023-01-12 01:15:00,999812.3975
2023-01-12 01:45:00,999812.3975
2023-01-12 02:30:00,999812.3975
2023-01-12 03:15:00,999812.3975
2023-01-12 05:00:00,999812.3975
2023-01-12 06:30:00,999812.3975
2023-01-12 06:45:00,999812.3975
2023-01-12 07:15:00,999812.3975
2023-01-12 09:15:00,999812.3975
2023-01-12 09:45:00,999812.3975
2023-01-12 10:45:00,999812.3975
2023-01-12 12:30:00,999812.3975
2023-01-12 15:30:00,999812.3975
2023-01-12 16:00:00,999812.3975
2023-01-12 16:30:00,999812.3975
2023-01-12 16:45:00,999812.3975
2023-01-12 18:45:00,999857.8975
2023-01-12 19:00:00,999864.3975
2023-01-12 19:45:00,999811.8975
2023-01-12 20:00:00,999820.5974999999
2023-01-12 21:15:00,999816.6975
2023-01-12 22:45:00,999845.0974999999
2023-01-13 01:00:00,999954.9785
2023-01-13 01:30:00,999954.9785
2023-01-13 02:00:00,999954.9785
2023-01-13 02:45:00,999954.9785
2023-01-13 03:15:00,999954.9785
2023-01-13 05:00:00,999954.9785
2023-01-13 05:15:00,999954.9785
2023-01-13 06:00:00,999954.9785
2023-01-13 08:00:00,999954.9785
2023-01-13 09:30:00,999954.9785
2023-01-13 10:15:00,999954.9785
2023-01-13 10:30:00,999954.9785
2023-01-13 11:00:00,999993.8785
2023-01-13 11:30:00,999946.2785
2023-01-13 12:00:00,999935.7785
2023-01-13 12:45:00,999900.1784999999
2023-01-13 13:15:00,999887.1784999999
2023-01-13 14:15:00,999913.9785
2023-01-13 14:30:00,999913.7785
2023-01-13 14:45:00,999928.4785
2023-01-13 16:15:00,999950.4785
2023-01-13 17:45:00,1000003.4785
2023-01-13 18:30:00,1000022.3785
2023-01-13 19:00:00,1000001.8785
2023-01-13 19:15:00,1000003.1784999999
2023-01-13 19:30:00,1000000.0785
2023-01-13 20:00:00,1000042.5785
2023-01-13 20:45:00,1000096.2054999999
2023-01-13 21:00:00,1000096.2054999999
2023-01-13 22:30:00,1000096.2054999999
2023-01-13 23:15:00,1000096.2054999999
2023-01-13 23:45:00,1000096.2054999999
2023-01-14 02:15:00,1000096.2054999999
2023-01-14 02:45:00,1000096.2054999999
2023-01-14 04:30:00,1000096.2054999999
2023-01-14 04:45:00,1000096.2054999999
2023-01-14 05:15:00,1000096.2054999999
2023-01-14 05:45:00,1000096.2054999999
2023-01-14 06:15:00,1000096.2054999999
2023-01-14 07:15:00,1000096.2054999999
2023-01-14 11:15:00,1000096.2054999999
2023-01-14 11:45:00,1000096.2054999999
2023-01-14 13:00:00,1000096.2054999999
2023-01-14 13:30:00,1000096.2054999999
2023-01-14 13:45:00,1000096.2054999999
2023-01-14 14:00:00,1000096.2054999999
2023-01-14 14:15:00,1000096.2054999999
2023-01-14 15:30:00,1000096.2054999999
2023-01-14 16:45:00,1000096.2054999999
2023-01-14 17:30:00,1000096.2054999999
2023-01-14 18:15:00,1000096.2054999999
2023-01-14 18:45:00,1000096.2054999999
2023-01-14 20:00:00,1000096.2054999999
2023-01-14 20:45:00,1000096.2054999999
2023-01-14 21:45:00,1000096.2054999999
2023-01-14 22:45:00,1000096.2054999999
2023-01-14 23:00:00,1000096.2054999999
2023-01-14 23:30:00,1000096.2054999999
2023-01-15 01:00:00,1000096.2054999999
2023-01-15 03:15:00,1000096.2054999999
2023-01-15 04:30:00,1000096.2054999999
2023-01-15 04:45:00,1000096.2054999999
2023-01-15 05:30:00,1000096.2054999999
2023-01-15 05:45:00,1000096.2054999999
2023-01-15 07:15:00,1000096.2054999999
2023-01-15 08:30:00,1000096.2054999999
2023-01-15 10:00:00,1000096.2054999999
2023-01-15 10:30:00,1000096.2054999999
2023-01-15 11:45:00,1000096.2054999999
2023-01-15 12:00:00,1000156.5055
2023-01-15 12:30:00,1000170.7054999999
2023-01-15 13:15:00,1000139.4054999999
2023-01-15 13:30:00,1000139.9054999999
2023-01-15 14:00:00,1000162.5055
2023-01-15 14:15:00,1000164.8054999999
2023-01-15 16:00:00,999913.0055
2023-01-15 18:45:00,1000006.1055
2023-01-15 19:00:00,999984.9054999999
2023-01-15 19:15:00,999976.0055
2023-01-15 19:30:00,999978.6055
2023-01-15 19:45:00,999983.3054999999
2023-01-15 20:00:00,999987.2054999999
2023-01-15 20:30:00,999985.0055
2023-01-15 22:15:00,1000025.8054999999
2023-01-15 23:45:00,999959.6055
2023-01-16 01:30:00,999808.2054999999
2023-01-16 01:45:00,999804.6055
2023-01-16 06:00:00,999735.9054999999
2023-01-16 06:30:00,999756.5055
2023-01-16 07:15:00,999812.8054999999
2023-01-16 07:45:00,999825.3054999999
2023-01-16 08:15:00,1000085.7054999999
2023-01-16 08:30:00,1000093.6055
2023-01-16 09:15:00,1000059.2054999999
2023-01-16 09:30:00,1000067.4054999999
2023-01-16 10:30:00,1000013.8054999999
2023-01-16 10:45:00,1000015.0055
2023-01-16 12:30:00,1000055.8054999999
2023-01-16 13:30:00,1000054.9054999999
2023-01-16 13:45:00,1000038.1055
2023-01-16 15:45:00,999985.1055
2023-01-16 17:15:00,999974.8054999999
2023-01-16 18:15:00,999896.4054999999
2023-01-16 19:15:00,999611.3054999999
2023-01-16 20:45:00,999614.6055
2023-01-16 21:30:00,999697.9054999999
2023-01-16 22:45:00,999684.8054999999
2023-01-17 00:00:00,999687.7054999999
2023-01-17 01:15:00,999957.9054999999
2023-01-17 01:45:00,999924.7054999999
2023-01-17 02:00:00,999930.1055
2023-01-17 02:15:00,999922.3054999999
2023-01-17 03:45:00,999848.9054999999
2023-01-17 04:30:00,999795.4054999999
2023-01-17 05:15:00,999811.0055
2023-01-17 07:30:00,999877.0055
2023-01-17 08:15:00,999825.5055
2023-01-17 08:30:00,999828.2054999999
2023-01-17 09:45:00,999833.6055
2023-01-17 10:00:00,999838.4054999999
2023-01-17 11:30:00,999817.6055
2023-01-17 12:00:00,999784.9054999999
2023-01-17 12:45:00,999784.2054999999
2023-01-17 13:00:00,999801.1055
2023-01-17 13:45:00,999782.0055
2023-01-17 14:15:00,999557.6044999999
2023-01-17 15:00:00,999557.6044999999
2023-01-17 19:15:00,999557.6044999999
2023-01-17 19:30:00,999557.6044999999
2023-01-17 20:45:00,999557.6044999999
2023-01-17 21:15:00,999557.6044999999
2023-01-18 00:00:00,999557.6044999999
2023-01-18 02:45:00,999557.6044999999
2023-01-18 04:00:00,999557.6044999999
2023-01-18 05:30:00,999557.6044999999
2023-01-18 06:15:00,999557.6044999999
2023-01-18 06:30:00,999557.6044999999
2023-01-18 08:45:00,999557.6044999999
2023-01-18 09:00:00,999557.6044999999
2023-01-18 10:00:00,999557.6044999999
2023-01-18 10:15:00,999557.6044999999
2023-01-18 10:45:00,999557.6044999999
2023-01-18 11:15:00,999557.6044999999
2023-01-18 12:45:00,999557.6044999999
2023-01-18 17:30:00,999557.6044999999
2023-01-18 18:45:00,999557.6044999999
2023-01-18 20:00:00,999557.6044999999
2023-01-18 21:15:00,999557.6044999999
2023-01-18 22:30:00,999557.6044999999
2023-01-19 00:15:00,999557.6044999999
2023-01-19 01:30:00,999557.6044999999
2023-01-19 02:00:00,999557.6044999999
2023-01-19 03:15:00,999557.6044999999
2023-01-19 03:30:00,999557.6044999999
2023-01-19 03:45:00,999557.6044999999
2023-01-19 04:30:00,999557.6044999999
2023-01-19 06:00:00,999557.6044999999
2023-01-19 06:15:00,999557.6044999999
2023-01-19 07:00:00,999557.6044999999
2023-01-19 07:15:00,999557.6044999999
2023-01-19 09:45:00,999557.6044999999
2023-01-19 11:30:00,999557.6044999999
2023-01-19 12:45:00,999557.6044999999
2023-01-19 13:30:00,999557.6044999999
2023-01-19 13:45:00,999557.6044999999
2023-01-19 14:45:00,999557.6044999999
2023-01-19 15:15:00,999557.6044999999
2023-01-19 17:45:00,999557.6044999999
2023-01-19 18:45:00,999557.6044999999
2023-01-19 20:15:00,999557.6044999999
2023-01-19 22:30:00,999557.6044999999
2023-01-19 23:30:00,999557.6044999999
2023-01-19 23:45:00,999557.6044999999
2023-01-20 00:45:00,999557.6044999999
2023-01-20 01:00:00,999557.6044999999
2023-01-20 03:15:00,999557.6044999999
2023-01-20 03:30:00,999557.6044999999
2023-01-20 03:45:00,999557.6044999999
2023-01-20 05:15:00,999557.6044999999
2023-01-20 06:00:00,999557.6044999999
2023-01-20 06:15:00,999557.6044999999
2023-01-20 07:00:00,999557.6044999999
2023-01-20 08:45:00,999557.6044999999
2023-01-20 11:30:00,999557.6044999999
2023-01-20 11:45:00,999557.6044999999
2023-01-20 12:30:00,999557.6044999999
2023-01-20 13:00:00,999557.6044999999
2023-01-20 13:30:00,999557.6044999999
2023-01-20 14:15:00,999557.6044999999
2023-01-20 14:45:00,999557.6044999999
2023-01-20 15:15:00,999557.6044999999
2023-01-20 16:00:00,999557.6044999999
2023-01-20 16:45:00,999557.6044999999
2023-01-20 17:00:00,999557.6044999999
2023-01-20 17:15:00,999599.2044999999
2023-01-20 17:30:00,999587.6044999999
2023-01-20 18:00:00,999550.5044999999
2023-01-20 18:45:00,999553.4045
2023-01-20 19:00:00,999550.6044999999
2023-01-20 19:15:00,999551.4045
2023-01-20 19:30:00,999536.8044999999
2023-01-20 20:15:00,999218.4045
2023-01-20 22:30:00,999000.5515
2023-01-20 22:45:00,999000.5515
2023-01-21 00:00:00,999000.5515
2023-01-21 00:30:00,999000.5515
2023-01-21 01:00:00,999000.5515
2023-01-21 01:30:00,999000.5515
2023-01-21 04:30:00,999000.5515
2023-01-21 05:30:00,999000.5515
2023-01-21 07:00:00,999000.5515
2023-01-21 07:15:00,999000.5515
2023-01-21 07:30:00,999000.5515
2023-01-21 09:00:00,999000.5515
2023-01-21 09:15:00,999000.5515
2023-01-21 10:45:00,999000.5515
2023-01-21 11:45:00,999000.5515
2023-01-21 12:00:00,999000.5515
2023-01-21 12:30:00,999000.5515
2023-01-21 15:30:00,999000.5515
2023-01-21 16:15:00,999000.5515
2023-01-21 16:45:00,999000.5515
2023-01-21 17:00:00,999000.5515
2023-01-21 17:45:00,999000.5515
2023-01-21 19:00:00,999074.4515
2023-01-21 19:30:00,999060.5515
2023-01-21 19:45:00,999057.4515
2023-01-21 21:15:00,999133.6514999999
2023-01-21 22:30:00,999167.4395
2023-01-22 02:15:00,999167.4395
2023-01-22 03:15:00,999167.4395
2023-01-22 03:30:00,999167.4395
2023-01-22 04:45:00,999167.4395
2023-01-22 05:45:00,999167.4395
2023-01-22 06:00:00,999167.4395
2023-01-22 07:30:00,999167.4395
2023-01-22 08:45:00,999167.4395
2023-01-22 09:00:00,999167.4395
2023-01-22 09:45:00,999167.4395
2023-01-22 10:00:00,999167.4395
2023-01-22 13:00:00,999167.4395
2023-01-22 13:15:00,999167.4395
2023-01-22 13:30:00,999167.4395
2023-01-22 15:45:00,999167.4395
2023-01-22 16:30:00,999167.4395
2023-01-22 17:45:00,999167.4395
2023-01-22 18:00:00,999167.4395
2023-01-22 19:15:00,999167.4395
2023-01-22 20:15:00,999167.4395
2023-01-22 20:45:00,999167.4395
2023-01-22 21:00:00,999167.4395
2023-01-22 21:45:00,999167.4395
2023-01-22 22:00:00,999167.4395
2023-01-22 23:00:00,999167.4395
2023-01-23 00:00:00,999167.4395
2023-01-23 01:15:00,999167.4395
2023-01-23 02:15:00,999167.4395
2023-01-23 03:30:00,999167.4395
2023-01-23 05:15:00,999167.4395
2023-01-23 05:30:00,999167.4395
2023-01-23 06:15:00,999167.4395
2023-01-23 08:30:00,999167.4395
2023-01-23 10:00:00,999167.4395
2023-01-23 11:00:00,999167.4395
2023-01-23 11:45:00,999167.4395
2023-01-23 12:15:00,999167.4395
2023-01-23 12:45:00,999167.4395
2023-01-23 14:30:00,999167.4395
2023-01-23 15:30:00,999167.4395
2023-01-23 15:45:00,999167.4395
2023-01-23 16:00:00,999212.9395
2023-01-23 19:00:00,999145.1394999999
2023-01-23 19:45:00,999226.2395
2023-01-23 20:15:00,999189.4395
2023-01-23 21:15:00,999098.0395
2023-01-23 22:00:00,999102.5395
2023-01-23 22:45:00,999150.3395
2023-01-23 23:00:00,999146.9395
2023-01-23 23:15:00,999140.4395
2023-01-23 23:30:00,999150.1394999999
2023-01-24 00:00:00,999157.9395
2023-01-24 00:30:00,999120.1394999999
2023-01-24 02:00:00,999040.2395
2023-01-24 03:00:00,999070.9395
2023-01-24 03:15:00,999069.3395
2023-01-24 04:15:00,999038.9395
2023-01-24 04:45:00,999060.3395
2023-01-24 05:45:00,999045.1394999999
2023-01-24 06:45:00,999060.3395
2023-01-24 08:30:00,999058.8395
2023-01-24 09:45:00,999245.6394999999
2023-01-24 11:00:00,999190.0395
2023-01-24 11:30:00,999184.4395
2023-01-24 13:45:00,999253.6394999999
2023-01-24 14:30:00,999330.0155
2023-01-24 14:45:00,999330.0155
2023-01-24 15:30:00,999330.0155
2023-01-24 17:00:00,999330.0155
2023-01-24 17:30:00,999330.0155
2023-01-24 18:15:00,999330.0155
2023-01-24 18:30:00,999330.0155
2023-01-24 19:15:00,999330.0155
2023-01-24 19:45:00,999330.0155
2023-01-24 21:00:00,999330.0155
2023-01-24 21:30:00,999330.0155
2023-01-24 23:15:00,999330.0155
2023-01-25 01:45:00,999330.0155
2023-01-25 02:30:00,999330.0155
2023-01-25 03:30:00,999330.0155
2023-01-25 05:00:00,999330.0155
2023-01-25 05:30:00,999330.0155
2023-01-25 08:00:00,999330.0155
2023-01-25 09:15:00,999330.0155
2023-01-25 11:15:00,999330.0155
2023-01-25 11:45:00,999330.0155
2023-01-25 12:45:00,999330.0155
2023-01-25 13:00:00,999330.0155
2023-01-25 14:30:00,999330.0155
2023-01-25 15:00:00,999330.0155
2023-01-25 15:30:00,999330.0155
2023-01-25 16:45:00,999330.0155
2023-01-25 17:30:00,999330.0155
2023-01-25 18:30:00,999330.0155
2023-01-25 19:00:00,999330.0155
2023-01-25 19:15:00,999330.0155
2023-01-25 20:30:00,999330.0155
2023-01-25 21:00:00,999330.0155
